column_name,column_comment
total_ggt_balance,本期港股通交易额
total_ggt_balance,本期港股通交易额
update_time,更新时间
branch_name,营业部
update_time,更新时间
update_time,更新时间
order_no,订单号
receive_create_date,审核领取时间
is_hgt,是否开通沪港通
live_ad_cost,直播广告消耗
open_date,开户日期
zero_effective_rate,线下渠道有效户转化率
fare_finance,财务股基无提佣结算口径净佣金
asset50w_fare_rate,50w-1000w资产用户净佣金费率
channel_avg_balance,日均交易量
posi_account,持仓户数
asset1000_balance,资产 1000-10000 的总余额
open_date,开户日期
zq_fare,债券净佣金
mon_dr_price_avg,该客户月总ETF持仓均值
exist_eff_acc_gte_1w_fix,存量有效户数（≥1W）（固定数据）
channel_avg_asset,日均资产
mon_dr_price_avg,该客户月总ETF持仓均值
mon_dr_price_avg,该客户月总ETF持仓均值
is_qualified_private_fund_investor,是否开通私募基金合格投资者
tci_cm,当月交易佣金及息差收入
asset1_balance,资产 1-1000 的总余额
asset1000_fare_rate,1000-1w资产用户净佣金费率
wma_active,是否开通理财账户
ag_shares_bus_balance,A股交易额
fare_finance,财务股基无提佣结算口径净佣金
total_bjs_fare,股份转让净佣金(元)
total_nhg_balance,本期逆回购交易额
total_nhg_balance,本期逆回购交易额
exp_transform,体验订单转化与否
refund_orders,退订订单号
result,审核结果
is_sgt,是否开通深港通
lead_count_24h,留资次数
gender,性别
effective_ths_tr,同花顺渠道有效户转化数
farex,公司所得分成后净佣金(不算提佣)
asset1kw_fare_rate,1000w+资产用户净佣金费率
daily_turnover,每日周转
revenue_days,创收天数
asset1w_balance,资产 10000-500000 的总余额
gender,性别
ggt_fare,港股通净佣金
mon_etf_bs,该客户月总ETF交易量
dorm_acc_fix,空户数（固定数据）
channel_avg_balance,日均交易量
mon_etf_bs,该客户月总ETF交易量
mon_etf_bs,该客户月总ETF交易量
is_qualified_asset_mgmt_investor,是否开通资管合格投资者
tci_cm_cr,当月交易佣金及息差收入完成率
asset1000_balance,资产 1000-10000 的总余额
asset1w_fare_rate,1w-50w资产用户净佣金费率
is_qualified_private_fund_investor,是否开通私募基金合格投资者
b_shares_bus_balance,B股交易额
farex,公司所得分成后净佣金(不算提佣)
total_ggt_fare,港股通净佣金(元)
total_jj_sale,本期基金销售额
total_jj_sale,本期基金销售额
order_renew,正常订单续约与否
step,驳回步骤
is_kzz,是否开通可转债
lead_count_24h_dm,直播引导私信24小时留资次数
degree,学历
effective_ths_no,同花顺渠道上月非有效户数
traffic_fee,流量费
gr_balance_a,个人户A股交易额
payback_days,回本天数
asset50w_balance,资产 500000-10000000 的总余额
degree,学历
bjs_fare,股转_北交所净佣金
mon_gj_bs,该客户月总股基交易量
exist_eff_acc_1w_5w_fix,存量有效户数(1W-5W)-（固定数据）
daily_turnover,每日周转
mon_gj_bs,该客户月总股基交易量
mon_gj_bs,该客户月总股基交易量
open_date,开户时间
nci_cm,当月新开佣金息差收入
asset1w_balance,资产 10000-500000 的总余额
asset50w_fare_rate,50w-1000w资产用户净佣金费率
is_qualified_asset_mgmt_investor,是否开通资管合格投资者
jj_balance,基金交易额
traffic_fee,流量费
total_nhg_fare,逆回购净佣金(元)
total_sypz_sale,本期收益凭证销售额
total_sypz_sale,本期收益凭证销售额
sales_name,销售姓名
rejreason,驳回原因
is_qib,是否开通私募基金合格投资者
live_interaction_rate,直播互动率
card,身份证号
ths_effective_rate,同花顺渠道有效户转化率
gr_asset,个人户期末总资产
asset1000w_balance,资产 10000000 以上的总余额
card,身份证号
nhg_fare,逆回购净佣金
curr_total_asset,客户时点总(净)资产
exist_conv_acc_50w,存量转化数_50w
curr_total_asset,客户时点总(净)资产
curr_total_asset,客户时点总(净)资产
pvg_zqsz,体外资产
nci_cm_cr,当月新开佣金息差收入完成率
asset50w_balance,资产 500000-10000000 的总余额
asset1kw_fare_rate,1000w+资产用户净佣金费率
open_date,开户时间
money_fund_trade_balance,货币基金交易额
total_qq_fare,其他净佣金(元)
total_sm_sale,本期私募基金销售额
total_sm_sale,本期私募基金销售额
farex_ty,提佣金额
rej_create_date,驳回时间
is_am,是否开通资管合格投资者
max_online_users,直播最高在线人数
age,年龄
effective_sjqd3_tr,sjqd3渠道有效户转化数
gr_balance_a_rate,个人户周转率
gp_fare,全客群股票佣金
age,年龄
qq_fare,期权净佣金
organ_flag,客户类型
exist_eff_acc_50w_fix,存量有效户数(50W)-（固定数据）
organ_flag,客户类型
organ_flag,客户类型
channel_type,渠道分类
ncpi_cm,当月新开客群单人单日创收
asset1000w_balance,资产 10000000 以上的总余额
gr_balance_a,个人户A股交易额
pvg_zqsz,体外资产
zq_balance,债券交易额
a_stock_commission_rate,A股佣金费率(%)
total_option_trade_volume,本期股票期权交易量
total_option_trade_volume,本期股票期权交易量
rej_update_date,驳回时间
is_only_fund,是否仅开通基金账户1-是 0-否
live_view_duration,直播间观看时长(秒)
curr_posi,当前仓位
effective_sjqd3_no,sjqd3渠道上月非有效户数
gr_fare_a_rate,个人户A股净佣金费率
jj_fare,全客群基金佣金
curr_posi,当前持仓
rsg_ta_fare,认申购手续费
exist_lost_acc_50w,存量流失数_50w
ncpi_cm_cr,当月新开客群单人单日创收完成率
gp_fare,全客群股票佣金
gr_asset,个人户期末总资产
channel_type,渠道分类
bjs_balance,股份转让交易额
new_margin_account_count,本期新开两融户数
total_a_gp_fare,本期A股净佣金
total_a_gp_fare,本期A股净佣金
open_create_date,开户完成时间
is_tf_fund,"是否太分营业部客户： 1 是, 0 否"
lead_bd_xs_count,直播表单提交线索用户数
sales_name,订单销售人
sjqd3_effective_rate,sjqd3渠道有效户转化率
jg_balance_a,机构户A股交易额
zq_fare,全客群债券佣金
day,日期
sh_ta_fare,赎回手续费
exist_non_asset_mgmt_2016_24_fix,存量未购买资管户数（2016—2024）-（固定数据）
sci_cm,当月存量佣金息差收入
jj_fare,全客群基金佣金
gr_balance_a_rate,个人户周转率
ggt_balance,港股通交易额
activated_contract_count,合同流水中的激活客户数
total_b_gp_fare,本期B股净佣金
total_b_gp_fare,本期B股净佣金
open_update_date,开户完成时间
system_channel_name,开户渠道
live_dm_entry_count,直播进入私信次数
effective_thstg_tr,同花顺投顾渠道有效户转化数
jg_asset,机构户期末总资产
ggt_fare,全客群港股通佣金
farex,未知字段，假设为小数
etf_market_value,场内ETF市值
exist_non_pe_2016_24_fix,存量未购买私募户数（2016—2024）-（固定数据）
sci_cm_cr,当月存量佣金息差收入完成率
zq_fare,全客群债券佣金
gr_fare_a_rate,个人户A股净佣金费率
nhg_balance,逆回购交易额
total_activated_count,本期激活客户数
total_jj_fare,本期基金净佣金
total_jj_fare,本期基金净佣金
task_update_date,当前跑批时间
is_online,1线上，0线下
lead_phone_xs_count,直播联系电话线索用户数
effective_thstg_no,同花顺投顾渠道上月非有效户数
jg_balance_a_rate,机构户周转率
bjs_fare,全客群北交所佣金
is_yg,是否有效
smzg_market_value,私募资管市值
exist_non_equity_fund_2022_24_fix,存量未购买权益公募基金户数（2022-2024）-（固定数据）
scpi_cm,当月存量客群单人单日创收
ggt_fare,全客群港股通佣金
jg_balance_a,机构户A股交易额
total_trade_balance,交易额合计
new_activated_count,本期新开并激活户数
total_zq_fare,本期债券净佣金
total_zq_fare,本期债券净佣金
fundaccount_create_date,资金账户开设时间
live_hd_people,直播间互动人数
thstg_effective_rate,同花顺投顾渠道有效户转化率
jg_fare_a_rate,机构户A股净佣金费率
nhg_fare,全客群南华港佣金
hb_market_value,货基市值（场外）
scpi_cm_cr,当月存量客群单人单日创收完成率
bjs_fare,全客群北交所佣金
jg_asset,机构户期末总资产
stock_fund_bond_trade_balance,本期股票基金债券交易额
end_period_account_count,期末账户数
total_bjs_fare,本期股转+北交所净佣金
total_bjs_fare,本期股转+北交所净佣金
cc_flow_no,呼叫中心流水号
live_hd_count,直播间互动次数
effective_1w,1w-50w有效户数
product_balance_a,产品户A股交易额
gr_fare,个人户总佣金
nhg_fare,全客群南华港佣金
jg_balance_a_rate,机构户周转率
option_trade_volume,场内期权交易张数
debt_account_count,有负债客户数
total_ggt_fare,本期港股通净佣金
total_ggt_fare,本期港股通净佣金
xs_cost,直播间线索成本
effective_50w,50w-1000w有效户数
product_asset,产品户期末总资产
jg_fare,机构户总佣金
gr_fare,个人户总佣金
jg_fare_a_rate,机构户A股净佣金费率
broker_asset,经纪业务周期内资产
new_option_account_count,本期新开股票期权账户数
total_nhg_fare,本期逆回购净佣金
total_nhg_fare,本期逆回购净佣金
xs_conversion_rate,直播线索转化率
effective_1000w,1000w+有效户数
product_balance_a_rate,产品户周转率
product_fare,产品户总佣金
jg_fare,机构户总佣金
product_balance_a,产品户A股交易额
total_fin_balance,周期内融出资金总额
end_option_account_count,期末股票期权账户数
total_qq_fare,本期期权净佣金
total_qq_fare,本期期权净佣金
online_users_avg,直播平均在线人数
effective_0,0-1Y有效户数
product_fare_a_rate,产品户A股净佣金费率
asset0_fare,资产 0-1 的总佣金
product_fare,产品户总佣金
product_asset,产品户期末总资产
avg_broker_asset,经纪业务周期日均资产
trading_option_account_count,期末股票期权有交易客户数
other_company_sales,本期代销其他公司资管销售额
other_company_sales,本期代销其他公司资管销售额
organic_traffic_xs_count,直播自然流量线索次数
effective_1,1-5Y有效户数
balance0_a,0-1资产用户A股交易额
asset1_fare,资产 1-1000 的总佣金
asset0_fare,资产 0-1 的总佣金
product_balance_a_rate,产品户周转率
ag_turnover_rate,A股周转率
opt_market_value,期末衍生品账户资产(元)
own_company_sales,本期销售本公司资管销售额
own_company_sales,本期销售本公司资管销售额
paid_traffic_xs_count,直播付费流量线索次数
effective_5,5-15Y有效户数
asset_0,0-1资产用户期末总资产
asset1000_fare,资产 1000-10000 的总佣金
asset1_fare,资产 1-1000 的总佣金
product_fare_a_rate,产品户A股净佣金费率
avg_total_fin_balance,日均融出资金总额
prod_market_value,期末金融产品保有量(元)
total_sales,本期销售额合计
total_sales,本期销售额合计
live_ad_xs_cost,直播广告线索成本
effective_15,15Y+有效户数
balance0_a_rate,0-1资产用户周转率
asset1w_fare,资产 10000-500000 的总佣金
asset1000_fare,资产 1000-10000 的总佣金
balance0_a,0-1资产用户A股交易额
limit_secu_market_value,期末限售股存量(元)
fund_balance,期末基金保有量
fund_balance,期末基金保有量
shelf_service_exposure_count,货架服务曝光次数
deposit_1y,1-1000入金户数
fare0_a_rate,0-1资产用户A股净佣金费率
asset50w_fare,资产 500000-10000000 的总佣金
asset1w_fare,资产 10000-500000 的总佣金
asset_0,0-1资产用户期末总资产
fin_close_balance,两融资产存量情况(元)
other_company_balance,期末代销其他公司资管保有量
other_company_balance,期末代销其他公司资管保有量
shelf_service_exposure_people,货架服务曝光人数
deposit_1k,1000-1w入金户数
balance1_a,1-1000资产用户A股交易额
asset1kw_fare,资产 10000000 以上的总佣金
asset50w_fare,资产 500000-10000000 的总佣金
balance0_a_rate,0-1资产用户周转率
total_liabilities,客户负债总额(元)
own_company_balance,期末销售本公司资管保有量
own_company_balance,期末销售本公司资管保有量
shelf_service_click_count,货架服务点击次数
deposit_1w,1w-50w入金户数
asset_1,1-1000资产用户期末总资产
gr_balance_a,个人户 A 股余额
asset1kw_fare,资产 10000000 以上的总佣金
fare0_a_rate,0-1资产用户A股净佣金费率
guarantee_ratio,维持担保比例
sypz_balance,期末收益凭证保有量
sypz_balance,期末收益凭证保有量
shelf_service_click_people,货架服务点击人数
deposit_50w,50w-1000w入金户数
balance1_a_rate,1-1000资产用户周转率
gr_fare_a,个人户 A 股佣金
gr_balance_a,个人户 A 股余额
balance1_a,1-1000资产用户A股交易额
fare_close_debit,期末费用负债金额(元)
sm_balance,期末私募基金保有量
sm_balance,期末私募基金保有量
deposit_1000w,1000w+入金户数
fare1_a_rate,1-1000资产用户A股净佣金费率
jg_balance_a,机构户 A 股余额
gr_fare_a,个人户 A 股佣金
asset_1,1-1000资产用户期末总资产
other_close_debit,期末其他负债金额(元)
total_financial_products_balance,期末金融产品保有量合计
total_financial_products_balance,期末金融产品保有量合计
deposit_0,0-1Y入金户数
balance1k_a,1000-1w资产用户A股交易额
jg_fare_a,机构户 A 股佣金
jg_balance_a,机构户 A 股余额
balance1_a_rate,1-1000资产用户周转率
fin_close_balance_total,期末融出资金总额(元)
a_stock_commission_rate,本期A股佣金费率
a_stock_commission_rate,本期A股佣金费率
deposit_1,1-5Y入金户数
asset_1000,1000-1w资产用户期末总资产
product_balance_a,产品户 A 股余额
jg_fare_a,机构户 A 股佣金
fare1_a_rate,1-1000资产用户A股净佣金费率
inactive_institution_assets,不交易机构户资产(元)
opt_market_value,期末衍生品账户资产
opt_market_value,期末衍生品账户资产
deposit_5,5-15Y入金户数
balance1k_a_rate,1000-1w资产用户周转率
product_fare_a,产品户 A 股佣金
product_balance_a,产品户 A 股余额
balance1k_a,1000-1w资产用户A股交易额
prod_market_value,期末金融产品保有量_资产表
prod_market_value,期末金融产品保有量_资产表
deposit_15,15Y+入金户数
fare1k_a_rate,1000-1w资产用户A股净佣金费率
balance0_a,资产 0-1 的 A 股余额
product_fare_a,产品户 A 股佣金
asset_1000,1000-1w资产用户期末总资产
limit_secu_market_value,期末限售股存量
limit_secu_market_value,期末限售股存量
trans,交易户数
balance1w_a,1w-50w资产用户A股交易额
fare0_a,资产 0-1 的 A 股佣金
balance0_a,资产 0-1 的 A 股余额
balance1k_a_rate,1000-1w资产用户周转率
assure_close_balance,两融资产存量情况
assure_close_balance,两融资产存量情况
trans_0y,0-1交易户数
asset_1w,1w-50w资产用户期末总资产
balance1_a,资产 1-1000 的 A 股余额
fare0_a,资产 0-1 的 A 股佣金
fare1k_a_rate,1000-1w资产用户A股净佣金费率
total_liabilities,客户负债总额
total_liabilities,客户负债总额
trans_1y,1-1000交易户数
balance1w_a_rate,1w-50w资产用户周转率
fare1_a,资产 1-1000 的 A 股佣金
balance1_a,资产 1-1000 的 A 股余额
balance1w_a,1w-50w资产用户A股交易额
guarantee_ratio,维持担保比例
guarantee_ratio,维持担保比例
trans_1k,1000-1w交易户数
fare1w_a_rate,1w-50w资产用户A股净佣金费率
balance1k_a,资产 1000-10000 的 A 股余额
fare1_a,资产 1-1000 的 A 股佣金
asset_1w,1w-50w资产用户期末总资产
fin_close_balance,期末融资余额
fin_close_balance,期末融资余额
trans_1w,1w-50w交易户数
balance50w_a,50w-1000w资产用户A股交易额
fare1k_a,资产 1000-10000 的 A 股佣金
balance1k_a,资产 1000-10000 的 A 股余额
balance1w_a_rate,1w-50w资产用户周转率
fare_close_debit,期末费用负债金额
fare_close_debit,期末费用负债金额
trans_50w,50w-1000w交易户数
asset_50w,50w-1000w资产用户期末总资产
balance1w_a,资产 10000-500000 的 A 股余额
fare1k_a,资产 1000-10000 的 A 股佣金
fare1w_a_rate,1w-50w资产用户A股净佣金费率
other_close_debit,期末其他负债金额
other_close_debit,期末其他负债金额
trans_1000w,1000w+交易户数
balance50w_a_rate,50w-1000w资产用户周转率
fare1w_a,资产 10000-500000 的 A 股佣金
balance1w_a,资产 10000-500000 的 A 股余额
balance50w_a,50w-1000w资产用户A股交易额
fin_close_balance_total,期末融出资金总额
fin_close_balance_total,期末融出资金总额
trans_0,0-1Y交易户数
fare50w_a_rate,50w-1000w资产用户A股净佣金费率
balance50w_a,资产 500000-10000000 的 A 股余额
fare1w_a,资产 10000-500000 的 A 股佣金
asset_50w,50w-1000w资产用户期末总资产
trans_1,1-5Y交易户数
balance1kw_a,1000w+资产用户A股交易额
fare50w_a,资产 500000-10000000 的 A 股佣金
balance50w_a,资产 500000-10000000 的 A 股余额
balance50w_a_rate,50w-1000w资产用户周转率
trans_5,5-15Y交易户数
asset_1000w,1000w+资产用户期末总资产
balance1kw_a,资产 10000000 以上的 A 股余额
fare50w_a,资产 500000-10000000 的 A 股佣金
fare50w_a_rate,50w-1000w资产用户A股净佣金费率
trans_15,15Y+交易户数
balance1kw_a_rate,1000w+资产用户周转率
fare1kw_a,资产 10000000 以上的 A 股佣金
balance1kw_a,资产 10000000 以上的 A 股余额
balance1kw_a,1000w+资产用户A股交易额
business,购买产品户数
fare1kw_a_rate,1000w+资产用户A股净佣金费率
balance0y_a,年限 <=1 的 A 股余额
fare1kw_a,资产 10000000 以上的 A 股佣金
asset_1000w,1000w+资产用户期末总资产
business_0y,0-1购买产品户数
balance0y_a,0-1Y账龄户A股交易额
fare0y_a,年限 <=1 的 A 股佣金
balance0y_a,年限 <=1 的 A 股余额
balance1kw_a_rate,1000w+资产用户周转率
business_1y,1-1000购买产品户数
asset_0y,0-1Y账龄户期末总资产
balance1y_a,年限 1-5 的 A 股余额
fare0y_a,年限 <=1 的 A 股佣金
fare1kw_a_rate,1000w+资产用户A股净佣金费率
business_1k,1000-1w购买产品户数
balance0y_a_rate,0-1Y账龄户周转率
fare1y_a,年限 1-5 的 A 股佣金
balance1y_a,年限 1-5 的 A 股余额
balance0y_a,0-1Y账龄户A股交易额
business_1w,1w-50w购买产品户数
fare0y_a_rate,0-1Y账龄户A股净佣金费率
balance5y_a,年限 5-15 的 A 股余额
fare1y_a,年限 1-5 的 A 股佣金
asset_0y,0-1Y账龄户期末总资产
business_50w,50w-1000w购买产品户数
balance1y_a,1-5Y账龄户A股交易额
pfare5y_a,年限 5-15 的 A 股佣金
balance5y_a,年限 5-15 的 A 股余额
balance0y_a_rate,0-1Y账龄户周转率
business_1000w,1000w+购买产品户数
asset_1y,1-5Y账龄户期末总资产
balance15y_a,年限 >15 的 A 股余额
pfare5y_a,年限 5-15 的 A 股佣金
fare0y_a_rate,0-1Y账龄户A股净佣金费率
business_0,0-1Y购买产品户数
balance1y_a_rate,1-5Y账龄户周转率
fare15y_a,年限 >15 的 A 股佣金
balance15y_a,年限 >15 的 A 股余额
balance1y_a,1-5Y账龄户A股交易额
business_1,1-5Y购买产品户数
fare1y_a_rate,1-5Y账龄户A股净佣金费率
jj_sale,基金销售金额
fare15y_a,年限 >15 的 A 股佣金
asset_1y,1-5Y账龄户期末总资产
business_5,5-15Y购买产品户数
balance5y_a,5-15Y账龄户A股交易额
jj0_sale,资产 0-1 的基金销售金额
jj_sale,基金销售金额
balance1y_a_rate,1-5Y账龄户周转率
business_15,15Y+购买产品户数
asset_5y,5-15Y账龄户期末总资产
total0_sale,资产 0-1 的总销售金额
jj0_sale,资产 0-1 的基金销售金额
fare1y_a_rate,1-5Y账龄户A股净佣金费率
branch_no,营业部no
balance5y_a_rate,5-15Y账龄户周转率
jj1_sale,资产 1-1000 的基金销售金额
total0_sale,资产 0-1 的总销售金额
balance5y_a,5-15Y账龄户A股交易额
branch_name,营业部
pfare5y_a_rate,5-15Y账龄户A股净佣金费率
total1_sale,资产 1-1000 的总销售金额
jj1_sale,资产 1-1000 的基金销售金额
asset_5y,5-15Y账龄户期末总资产
balance15y_a,15Y+账龄户A股交易额
jj1k_sale,资产 1000-10000 的基金销售金额
total1_sale,资产 1-1000 的总销售金额
balance5y_a_rate,5-15Y账龄户周转率
asset15y,15Y+账龄户期末总资产
tota1k_sale,资产 1000-10000 的总销售金额
jj1k_sale,资产 1000-10000 的基金销售金额
pfare5y_a_rate,5-15Y账龄户A股净佣金费率
balance15y_a_rate,15Y+账龄户周转率
jj1w_sale,资产 10000-500000 的基金销售金额
tota1k_sale,资产 1000-10000 的总销售金额
balance15y_a,15Y+账龄户A股交易额
fare15y_a_rate,15Y+账龄户A股净佣金费率
total1w_sale,资产 10000-500000 的总销售金额
jj1w_sale,资产 10000-500000 的基金销售金额
asset15y,15Y+账龄户期末总资产
total_sale,销售总额
jj50w_sale,资产 500000-10000000 的基金销售金额
total1w_sale,资产 10000-500000 的总销售金额
balance15y_a_rate,15Y+账龄户周转率
sypz_sale,收益凭证销售额
total50w_sale,资产 500000-10000000 的总销售金额
jj50w_sale,资产 500000-10000000 的基金销售金额
fare15y_a_rate,15Y+账龄户A股净佣金费率
sm_sale,私募销售额
jj1kw_sale,资产 10000000 以上的基金销售金额
total50w_sale,资产 500000-10000000 的总销售金额
total_sale,销售总额
zg_sale,资管销售额
tota11kw_sale,资产 10000000 以上的总销售金额
jj1kw_sale,资产 10000000 以上的基金销售金额
sypz_sale,收益凭证销售额
jj0_sale,0-1资产用户基金销售额
jj_gr_sale,个人户基金销售金额
tota11kw_sale,资产 10000000 以上的总销售金额
sm_sale,私募销售额
other_jj0_sale,0-1资产用户其他产品销售额
total_gr_sale,个人户总销售金额
jj_gr_sale,个人户基金销售金额
zg_sale,资管销售额
jj1_sale,1-1000资产用户基金销售额
jj_jg_sale,机构户基金销售金额
total_gr_sale,个人户总销售金额
jj0_sale,0-1资产用户基金销售额
other_jj1_sale,1-1000资产用户其他产品销售额
total_jg_sale,机构户总销售金额
jj_jg_sale,机构户基金销售金额
other_jj0_sale,0-1资产用户其他产品销售额
jj1k_sale,1000-1w资产用户基金销售额
jj_product_sale,产品户基金销售金额
total_jg_sale,机构户总销售金额
jj1_sale,1-1000资产用户基金销售额
other_jj1k_sale,1000-1w资产用户其他产品销售额
total_product_sale,产品户总销售金额
jj_product_sale,产品户基金销售金额
other_jj1_sale,1-1000资产用户其他产品销售额
jj1w_sale,1w-50w资产用户基金销售额
total_product_sale,产品户总销售金额
jj1k_sale,1000-1w资产用户基金销售额
other_jj1w_sale,1w-50w资产用户其他产品销售额
other_jj1k_sale,1000-1w资产用户其他产品销售额
jj50w_sale,50w-1000w资产用户基金销售额
jj1w_sale,1w-50w资产用户基金销售额
other_jj50w_sale,50w-1000w资产用户其他产品销售额
other_jj1w_sale,1w-50w资产用户其他产品销售额
jj1kw_sale,1000w+资产用户基金销售额
jj50w_sale,50w-1000w资产用户基金销售额
other_jj1kw_sale,1000w+资产用户其他产品销售额
other_jj50w_sale,50w-1000w资产用户其他产品销售额
jj_gr_sale,个人户基金销售额
jj1kw_sale,1000w+资产用户基金销售额
other_jj_gr_sale,个人户其他产品销售额
other_jj1kw_sale,1000w+资产用户其他产品销售额
jj_jg_sale,机构户基金销售额
jj_gr_sale,个人户基金销售额
other_jj_jg_sale,机构户其他产品销售
other_jj_gr_sale,个人户其他产品销售额
jj_product_sale,产品户基金销售额
jj_jg_sale,机构户基金销售额
other_jj_product_sale,产品户其他产品销售额
other_jj_jg_sale,机构户其他产品销售
gp_fare,股票净佣金
jj_product_sale,产品户基金销售额
jj_fare,基金净佣金
other_jj_product_sale,产品户其他产品销售额
zq_fare,债券净佣金
gp_fare,股票净佣金
ggt_fare,港股通净佣金
jj_fare,基金净佣金
bjs_fare,股转_北交所净佣金
zq_fare,债券净佣金
nhg_fare,逆回购净佣金
ggt_fare,港股通净佣金
qq_fare,期权净佣金
bjs_fare,股转_北交所净佣金
sg_ta_fare,申购手续费
nhg_fare,逆回购净佣金
sh_ta_fare,赎回手续费
qq_fare,期权净佣金
gr_gp_fare,个人户股票净佣金
sg_ta_fare,申购手续费
gr_jj_fare,个人户基金净佣金
sh_ta_fare,赎回手续费
gr_zq_fare,个人户债券净佣金
gr_gp_fare,个人户股票净佣金
gr_ggt_fare,个人户港股通净佣金
gr_jj_fare,个人户基金净佣金
gr_bjs_fare,个人户股转_北交所净佣金
gr_zq_fare,个人户债券净佣金
gr_nhg_fare,个人户逆回购净佣金
gr_ggt_fare,个人户港股通净佣金
gr_qq_fare,个人户期权净佣金
gr_bjs_fare,个人户股转_北交所净佣金
sg_gr_ta_fare,个人户申购手续费
gr_nhg_fare,个人户逆回购净佣金
sh_gr_ta_fare,个人户赎回手续费
gr_qq_fare,个人户期权净佣金
jg_gp_fare,机构户股票净佣金
sg_gr_ta_fare,个人户申购手续费
jg_jj_fare,机构户基金净佣金
sh_gr_ta_fare,个人户赎回手续费
jg_zq_fare,机构户债券净佣金
jg_gp_fare,机构户股票净佣金
jg_ggt_fare,机构户港股通净佣金
jg_jj_fare,机构户基金净佣金
jg_bjs_fare,机构户股转_北交所净佣金
jg_zq_fare,机构户债券净佣金
jg_nhg_fare,机构户逆回购净佣金
jg_ggt_fare,机构户港股通净佣金
jg_qq_fare,机构户期权净佣金
jg_bjs_fare,机构户股转_北交所净佣金
sg_jg_ta_fare,机构户申购手续费
jg_nhg_fare,机构户逆回购净佣金
sh_jg_ta_fare,机构户赎回手续费
jg_qq_fare,机构户期权净佣金
product_gp_fare,产品户股票净佣金
sg_jg_ta_fare,机构户申购手续费
product_jj_fare,产品户基金净佣金
sh_jg_ta_fare,机构户赎回手续费
product_zq_fare,产品户债券净佣金
product_gp_fare,产品户股票净佣金
product_ggt_fare,产品户港股通净佣金
product_jj_fare,产品户基金净佣金
product_bjs_fare,产品户股转_北交所净佣金
product_zq_fare,产品户债券净佣金
product_nhg_fare,产品户逆回购净佣金
product_ggt_fare,产品户港股通净佣金
product_qq_fare,产品户期权净佣金
product_bjs_fare,产品户股转_北交所净佣金
sg_pro_ta_fare,产品户申购手续费
product_nhg_fare,产品户逆回购净佣金
sh_pro_ta_fare,产品户赎回手续费
product_qq_fare,产品户期权净佣金
sg_pro_ta_fare,产品户申购手续费
gr_fare,个人户交易佣金
sh_pro_ta_fare,产品户赎回手续费
jg_fare,机构户交易佣金
product_fare,产品户交易佣金
asset0_fare,0-1资产用户净佣金
gr_fare_a,个人户A股交易佣金
asset1_fare,1-1000资产用户净佣金
jg_fare_a,机构户A股交易佣金
asset1000_fare,1000-1w资产用户净佣金
product_fare_a,产品户A股交易佣金
asset1w_fare,1w-50w资产用户净佣金
asset0_fare,0-1资产用户净佣金
asset50w_fare,50w-1000w资产用户净佣金
asset1_fare,1-1000资产用户净佣金
asset1kw_fare,1000w+资产用户净佣金
asset1000_fare,1000-1w资产用户净佣金
fare0_a,0-1资产A股用户净佣金
asset1w_fare,1w-50w资产用户净佣金
fare1_a,1-1000资产A股用户净佣金
asset50w_fare,50w-1000w资产用户净佣金
fare1k_a,1000-1w资产A股用户净佣金
asset1kw_fare,1000w+资产用户净佣金
fare1w_a,1w-50w资产A股用户净佣金
fare0_a,0-1资产A股用户净佣金
fare50w_a,50w-1000w资产A股用户净佣金
fare1_a,1-1000资产A股用户净佣金
fare1kw_a,1000w+资产A股用户净佣金
fare1k_a,1000-1w资产A股用户净佣金
fare1w_a,1w-50w资产A股用户净佣金
fare50w_a,50w-1000w资产A股用户净佣金
fare1kw_a,1000w+资产A股用户净佣金
fare0y_a,0-1Y账龄户A股净佣金
fare1y_a,1Y账龄户A股净佣金
pfare5y_a,5Y账龄户A股净佣金
fare15y_a,15Y账龄户A股净佣金
branch_no,营业部no
branch_name,营业部名称
